Date,ABBV,ABT,ADM,ADP,AFL,ALB,AMCR,AOS,APD,ATO,BDX,BEN,BF-B,BRO,CAH,CAT,CB,CHD,CHRW,CINF,CL,CLX,CTAS,CVX,DOV,ECL,ED,EMR,ESS,EXPD,FRT,GD,GPC,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LEG,LIN,LOW,MCD,MDT,MKC,MMM,NDSN,NEE,NUE,O,PEP,PG,PNR,PPG,ROP,SHW,SJM,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2019-03-11,61.41116714477539,71.1827392578125,37.449405670166016,136.0160675048828,43.42229461669922,80.24480438232422,8.289773941040039,46.468894958496094,162.8468780517578,88.97517395019531,227.5797882080078,25.60723114013672,46.8558464050293,28.035667419433594,41.08146667480469,117.62748718261719,120.78142547607422,62.602073669433594,78.32518768310547,74.51074981689453,58.076698303222656,137.362548828125,193.9667510986328,99.12760162353516,83.73417663574219,160.87332153320312,70.10527038574219,59.43860626220703,239.61891174316406,71.76667022705078,107.57843780517578,149.14637756347656,92.41739654541016,274.10821533203125,37.97607421875,103.41584014892578,126.6956787109375,120.90560913085938,99.33365631103516,39.1922721862793,34.249454498291016,158.5701446533203,91.28084564208984,161.409912109375,80.19400024414062,63.60093307495117,134.5421142578125,126.11261749267578,42.220115661621094,52.42094802856445,54.14433288574219,101.25782775878906,87.31664276123047,39.306278228759766,101.96955871582031,313.804931640625,136.3784637451172,88.67929077148438,188.77638244628906,116.8792953491211,58.04295349121094,67.89298248291016,81.74369049072266,30.10596466064453,101.54649353027344,61.8861083984375
2019-03-12,61.93025588989258,71.57611846923828,37.51059341430664,136.82632446289062,43.5019416809082,80.20728302001953,8.410026550292969,46.732357025146484,162.93539428710938,89.71841430664062,228.16250610351562,25.862194061279297,47.05157470703125,27.997220993041992,41.48513412475586,117.07077026367188,121.40611267089844,62.554962158203125,78.21943664550781,74.72006225585938,57.97969055175781,137.4661865234375,193.7484130859375,99.35213470458984,83.6417007446289,161.6105194091797,70.6543197631836,59.332828521728516,240.67555236816406,72.14353942871094,108.46884155273438,148.4953155517578,92.73021697998047,274.4613342285156,37.49861526489258,103.84390258789062,127.00439453125,121.44660186767578,99.4941635131836,39.081947326660156,34.21833801269531,159.532958984375,91.69905853271484,162.0784454345703,80.57752990722656,63.28996276855469,133.69752502441406,126.0555191040039,42.52980422973633,52.50096130371094,54.62662124633789,101.24048614501953,87.72877502441406,39.149776458740234,101.8321304321289,314.3779296875,134.6927947998047,88.3955307006836,189.02517700195312,116.92333984375,57.79842758178711,67.8128890991211,82.84909057617188,30.072336196899414,101.93086242675781,62.0567626953125
2019-03-13,62.07968521118164,71.92375183105469,37.82529067993164,137.59152221679688,43.705467224121094,80.90169525146484,8.39399528503418,46.70509719848633,163.8649139404297,90.0811767578125,230.93963623046875,26.10918426513672,46.762638092041016,28.035667419433594,42.595211029052734,117.9721450805664,121.78634643554688,63.06369400024414,78.5102767944336,74.15327453613281,58.667606353759766,138.2779083251953,195.10595703125,99.96955871582031,84.52953338623047,163.6236572265625,70.8623046875,59.86164855957031,242.53729248046875,72.42620086669922,109.1866226196289,151.09092712402344,93.1212387084961,278.2896728515625,37.83460998535156,104.05414581298828,128.10699462890625,121.64729309082031,100.0770263671875,39.226219177246094,33.94608688354492,161.44937133789062,91.98089599609375,162.28346252441406,81.08309936523438,63.65580749511719,134.25624084472656,125.99832153320312,42.54762649536133,52.892086029052734,54.58070755004883,101.24915313720703,88.7196044921875,39.38911819458008,101.9970474243164,316.90264892578125,135.49266052246094,88.79109191894531,191.13076782226562,117.77869415283203,58.03422546386719,68.64965057373047,83.60804748535156,30.274099349975586,103.714599609375,62.607521057128906
2019-03-14,62.881927490234375,72.25309753417969,37.89524459838867,138.19464111328125,43.979793548583984,79.85369873046875,8.39399528503418,46.30537033081055,163.96231079101562,89.80686950683594,229.69224548339844,25.89406394958496,46.781280517578125,28.02605628967285,42.72136688232422,118.1400375366211,122.58303833007812,63.05427169799805,78.73941040039062,74.39741516113281,58.42948532104492,138.0188446044922,194.50784301757812,99.9134292602539,83.9006576538086,164.0773468017578,70.69593811035156,59.473873138427734,243.97975158691406,72.5486831665039,108.87669372558594,149.21676635742188,93.0604019165039,276.4684753417969,37.755027770996094,104.22687530517578,127.81593322753906,120.43440246582031,100.06012725830078,39.123504638671875,33.789154052734375,161.28273010253906,91.65361022949219,162.8895721435547,81.35333251953125,63.774715423583984,134.7239532470703,124.98876190185547,42.54985809326172,52.28761672973633,55.047637939453125,100.31117248535156,88.84236907958984,39.177398681640625,100.4853515625,316.0481262207031,136.6429443359375,89.29841613769531,192.94924926757812,116.37667083740234,57.746028900146484,68.08882904052734,83.68285369873047,30.18804168701172,104.47345733642578,62.39808654785156
2019-03-15,63.97520065307617,73.05812072753906,37.746620178222656,139.81504821777344,44.201019287109375,80.50399017333984,8.39399528503418,46.62334442138672,163.6436309814453,89.81571960449219,231.2036895751953,26.547393798828125,47.25663757324219,28.314388275146484,42.2756462097168,117.23867797851562,123.44310760498047,63.49705123901367,78.43975830078125,74.65901947021484,59.267337799072266,138.74423217773438,195.13441467285156,100.48275756835938,83.87291717529297,164.89964294433594,70.5794448852539,59.3416633605957,242.6966552734375,71.61592102050781,108.22412109375,149.39276123046875,93.01698303222656,276.1431579589844,37.63124084472656,104.70750427246094,126.29872131347656,120.06793212890625,101.52999114990234,38.78105163574219,33.742069244384766,163.33798217773438,91.04446411132812,165.19825744628906,81.75428771972656,64.01707458496094,135.17872619628906,124.18868255615234,42.6077880859375,52.02981185913086,54.53476333618164,100.45011901855469,89.82443237304688,39.23263168334961,100.80602264404297,316.7763977050781,137.3471221923828,90.7860107421875,194.46142578125,115.96221160888672,57.87701416015625,68.24018096923828,85.14573669433594,30.249509811401367,104.17780303955078,62.173118591308594
2019-03-18,63.43251037597656,72.1158447265625,37.134708404541016,139.25694274902344,44.46649169921875,81.45587158203125,8.39399528503418,47.33195495605469,164.10394287109375,90.249267578125,222.78123474121094,26.85014533996582,47.5828742980957,28.323999404907227,42.02336120605469,118.50234985351562,124.37561798095703,62.98833084106445,79.40042877197266,74.92060089111328,58.46477508544922,137.7079620361328,197.02359008789062,100.93983459472656,85.57456970214844,165.97994995117188,70.46297454833984,60.628440856933594,240.05499267578125,72.11528015136719,107.98757934570312,151.04690551757812,93.24288177490234,280.677734375,37.62240219116211,105.29325866699219,128.23931884765625,119.69271087646484,101.00624084472656,38.875221252441406,33.85977554321289,161.59750366210938,92.62641906738281,163.96815490722656,80.09810638427734,64.34632873535156,135.44508361816406,126.64598083496094,42.52534866333008,52.36761474609375,54.35869216918945,101.848388671875,89.00897216796875,40.12553405761719,101.64888763427734,321.8843994140625,137.4491729736328,92.02421569824219,196.89251708984375,118.32539367675781,58.04295349121094,69.3261489868164,85.48651123046875,30.63062286376953,104.40445709228516,62.894527435302734
2019-03-19,63.566200256347656,73.14958953857422,37.59800720214844,139.20286560058594,44.33374786376953,80.32491302490234,8.39399528503418,47.35921096801758,163.6878662109375,89.78919219970703,225.42178344726562,26.762510299682617,47.797245025634766,27.94916343688965,42.5111198425293,118.54652404785156,122.85462951660156,62.536109924316406,77.83162689208984,74.23599243164062,57.98849868774414,135.4627685546875,196.05526733398438,100.45870971679688,85.50062561035156,165.8852081298828,69.72256469726562,60.30232620239258,239.61891174316406,71.794921875,107.0821762084961,150.2110595703125,93.15599822998047,278.3361511230469,37.595863342285156,105.50354766845703,128.77740478515625,120.80087280273438,101.31879425048828,39.003639221191406,33.50665283203125,160.699462890625,94.0538101196289,163.2194061279297,80.76930236816406,64.15882873535156,135.78936767578125,126.59835815429688,41.997310638427734,52.42094802856445,53.62379837036133,102.56058502197266,89.35094451904297,40.171566009521484,101.60308837890625,322.3213195800781,137.10504150390625,91.92964172363281,198.9406280517578,117.5582275390625,57.79842758178711,69.84246063232422,85.31196594238281,30.68902587890625,104.24678802490234,62.731632232666016
2019-03-20,63.25947952270508,73.13131713867188,36.977352142333984,138.65374755859375,43.767417907714844,79.58039093017578,8.39399528503418,47.2138557434082,163.46652221679688,89.72723388671875,221.39723205566406,26.29243278503418,47.1913948059082,27.593549728393555,41.5103645324707,117.53912353515625,121.96739196777344,62.00853729248047,76.35979461669922,73.7532730102539,57.42405319213867,134.66830444335938,194.79266357421875,99.98562622070312,84.47405242919922,165.33554077148438,69.74752807617188,60.17893600463867,239.2248077392578,70.49469757080078,107.42476654052734,148.2489013671875,93.19075012207031,276.9237365722656,37.40135192871094,104.83515167236328,128.486328125,119.79740905761719,101.00624084472656,38.97795104980469,32.89458465576172,163.5231475830078,94.18111419677734,164.87733459472656,79.9499282836914,63.74269485473633,135.3216552734375,125.47447967529297,42.302555084228516,51.6920166015625,54.152000427246094,102.76033020019531,89.19310760498047,39.73891067504883,101.52979278564453,321.1560363769531,136.78314208984375,92.06721496582031,197.42843627929688,116.26203155517578,57.12594223022461,69.02351379394531,83.83246612548828,30.317127227783203,103.56678771972656,63.080711364746094
2019-03-21,63.89653015136719,73.24109649658203,37.48436737060547,139.842041015625,44.218719482421875,80.58880615234375,8.57037353515625,48.013309478759766,165.7151641845703,90.82440948486328,223.46412658691406,26.43584442138672,47.87181854248047,27.97800064086914,42.18314743041992,118.46701049804688,123.95183563232422,62.903541564941406,76.9238510131836,74.52562713623047,58.05905532836914,136.4903564453125,197.57418823242188,100.92378234863281,85.5098648071289,166.61488342285156,70.20508575439453,61.04267883300781,242.78048706054688,71.50284576416016,109.34978485107422,149.42794799804688,94.79822540283203,283.3910217285156,38.1175422668457,106.21693420410156,129.20083618164062,120.50421142578125,102.60283660888672,38.96083450317383,33.239864349365234,162.106689453125,96.69041442871094,166.12527465820312,80.7212142944336,65.5215835571289,136.17271423339844,127.44601440429688,42.75706481933594,52.28761672973633,55.476314544677734,103.73304748535156,89.86827850341797,40.051902770996094,103.19721221923828,324.35089111328125,138.17562866210938,95.953857421875,200.7686767578125,118.6869125366211,57.562625885009766,70.75933837890625,85.03766632080078,30.44622230529785,105.26183319091797,63.44528579711914
2019-03-22,62.732513427734375,71.32909393310547,37.2570915222168,138.46470642089844,43.767417907714844,77.9593734741211,8.658562660217285,47.00490188598633,164.92726135253906,90.96595764160156,218.63829040527344,25.575361251831055,48.22600555419922,27.756942749023438,40.90486145019531,114.67597198486328,124.36139678955078,63.21443557739258,74.6323471069336,74.28865051269531,58.20899200439453,136.55081176757812,184.6918182373047,98.70259857177734,83.51222229003906,164.30259704589844,70.63770294189453,58.92741012573242,243.79522705078125,69.83517456054688,109.72498321533203,145.92611694335938,93.39058685302734,271.80377197265625,38.541954040527344,104.72252655029297,124.94912719726562,119.4658203125,103.10123443603516,39.320396423339844,31.99217987060547,157.25550842285156,95.41755676269531,166.51748657226562,79.22247314453125,65.10543823242188,132.9569854736328,121.86473846435547,43.20711135864258,50.66973876953125,55.57585525512695,104.84471893310547,89.14048767089844,38.9012451171875,97.74600982666016,319.94219970703125,134.06190490722656,98.2841567993164,196.67236328125,115.42434692382812,57.25694274902344,69.71783447265625,82.08702087402344,30.206483840942383,102.1673812866211,62.429107666015625
2019-03-25,62.5358772277832,71.56695556640625,37.02106475830078,138.41067504882812,43.82051086425781,76.88499450683594,8.642528533935547,46.95038986206055,164.59083557128906,91.0721206665039,219.66722106933594,25.431949615478516,48.73865509033203,27.881887435913086,39.99661636352539,116.09874725341797,124.40695190429688,64.07172393798828,73.53067779541016,74.30621337890625,58.43830108642578,136.56809997558594,187.03668212890625,98.54222869873047,84.28907775878906,164.97544860839844,70.7957534790039,58.59250259399414,242.252197265625,69.45830535888672,110.27149200439453,146.60354614257812,93.92060852050781,269.0997009277344,38.96636962890625,104.519775390625,125.29312133789062,119.20403289794922,102.9829330444336,39.406005859375,32.28252410888672,157.38514709472656,96.39949035644531,165.54588317871094,79.42406463623047,65.81884765625,132.01495361328125,122.44572448730469,43.13581466674805,50.563053131103516,56.07343292236328,104.95761108398438,89.4035415649414,39.195804595947266,98.08500671386719,321.4085693359375,134.5940399169922,99.68576049804688,196.212890625,116.10330200195312,57.815879821777344,69.90478515625,81.63815307617188,30.17267608642578,103.43868255615234,61.99469757080078
2019-03-26,63.51902770996094,72.27136993408203,36.96862030029297,140.6162567138672,44.09482955932617,76.37604522705078,8.642528533935547,46.83229446411133,165.6885986328125,91.77111053466797,224.90280151367188,26.08527946472168,49.139442443847656,28.07411003112793,40.19004440307617,116.50523376464844,125.00772094726562,64.78771209716797,75.39031219482422,74.63973999023438,59.0203857421875,138.12245178222656,189.27706909179688,99.53655242919922,85.16765594482422,166.16952514648438,71.27825927734375,59.297584533691406,245.59828186035156,69.77863311767578,112.00888061523438,146.84991455078125,94.86774444580078,268.8488464355469,39.24048614501953,105.30077362060547,126.3604736328125,120.91429901123047,103.97129821777344,39.92822265625,32.682716369628906,158.29237365722656,96.3358383178711,167.11468505859375,79.81843566894531,66.47277069091797,134.63299560546875,124.09342956542969,43.44549560546875,50.61639404296875,56.63224792480469,105.97374725341797,90.33299255371094,39.85858154296875,99.27601623535156,325.5744934082031,133.95993041992188,99.49657440185547,197.28485107421875,116.43840026855469,57.885746002197266,70.88394927978516,83.02622985839844,30.218782424926758,103.97084045410156,62.801429748535156
2019-03-27,62.83475875854492,72.02436828613281,37.14345169067383,141.1473846435547,44.08597946166992,75.53727722167969,8.658562660217285,47.2138557434082,166.12237548828125,91.08098602294922,223.6280059814453,26.14902114868164,49.01828384399414,28.1510009765625,40.4171028137207,115.93966674804688,126.38220977783203,65.33413696289062,75.63707733154297,74.92937469482422,59.099754333496094,138.4506072998047,188.98275756835938,98.46204376220703,85.31563568115234,166.0652313232422,70.84566497802734,59.183013916015625,244.4829559326172,69.98592376708984,111.78047943115234,146.55079650878906,95.16316986083984,269.4714660644531,38.86027526855469,104.56482696533203,125.81356811523438,121.02777099609375,104.19939422607422,39.90253829956055,33.035831451416016,156.90370178222656,97.6359634399414,167.1414337158203,79.1085205078125,67.40107727050781,134.58108520507812,123.70296478271484,43.204872131347656,51.18532180786133,56.22650146484375,105.8608627319336,90.227783203125,39.97825622558594,100.8518295288086,325.8657531738281,135.9641876220703,98.80009460449219,196.3756103515625,116.71173095703125,57.32681655883789,71.05311584472656,82.36128234863281,29.87761688232422,104.77896881103516,62.320499420166016
2019-03-28,62.88982009887695,72.67390441894531,37.34449768066406,142.5697784423828,43.979793548583984,76.49858093261719,8.618478775024414,47.71352005004883,168.35328674316406,90.67398834228516,224.90280151367188,26.422077178955078,49.07420349121094,28.266332626342773,40.29935836791992,116.97358703613281,126.6007080078125,67.78356170654297,76.04249572753906,74.9908218383789,59.41726303100586,139.29689025878906,190.46371459960938,98.64645385742188,86.48094940185547,166.73809814453125,70.10527038574219,59.54436111450195,244.98109436035156,70.63603210449219,113.1753158569336,147.6066131591797,96.44916534423828,272.9837951660156,39.266990661621094,105.07547760009766,126.89730834960938,121.1848373413086,104.65555572509766,39.876853942871094,33.18492889404297,160.81057739257812,98.5269546508789,168.81723022460938,78.84559631347656,68.0001220703125,135.4710693359375,125.30307006835938,42.7592887878418,51.579193115234375,56.548038482666016,105.81742858886719,90.7977294921875,40.438514709472656,102.35433959960938,330.2647705078125,137.40773010253906,99.7889404296875,198.7492218017578,118.66049194335938,57.868289947509766,71.4981918334961,82.36128234863281,29.853031158447266,106.00099182128906,62.630767822265625
2019-03-29,63.38529968261719,73.13131713867188,37.70291519165039,143.80308532714844,44.24526596069336,77.261962890625,8.618478775024414,48.440303802490234,170.09019470214844,91.0721206665039,227.38856506347656,26.614818572998047,49.195369720458984,28.362442016601562,40.8990478515625,119.73065948486328,127.510986328125,67.10525512695312,76.66825103759766,75.39453887939453,60.44916915893555,138.56288146972656,191.86874389648438,98.77477264404297,86.7491226196289,167.297119140625,70.55450439453125,60.346405029296875,244.1958465576172,71.51227569580078,112.44119262695312,148.94400024414062,97.34413146972656,279.62774658203125,39.57646942138672,105.96161651611328,127.50141143798828,121.9788818359375,104.66400909423828,40.11656951904297,33.1300048828125,162.87509155273438,99.52703857421875,169.2718505859375,79.82721710205078,68.88272094726562,134.98382568359375,126.21739959716797,43.07120132446289,52.23265838623047,56.48356246948242,106.4340591430664,91.23616790771484,40.972415924072266,103.40794372558594,332.0806579589844,137.2451934814453,100.17588806152344,201.51522827148438,120.0712890625,58.304969787597656,71.44477844238281,83.2174072265625,29.975967407226562,108.60271453857422,62.67732620239258
